# FILE : Model_Scaled.dat
# Contains parameterisations for imaginary frequency
# polarizability model
#    alpha(i\omega)=a_1/(\omega^2+O_1^2) + a_1/(\omega^2+O_1^2)
#
# If you use this data please cite
#   Gould T. and Bucko T., J. Chem. Theory Comput., 2016, 12 (8), pp 3603–3613
#
# =============================================================
# Z N C6 a1 O1 a2 O2
58 59     46.5   0.0000  12.4209  59.0000   3.8290
59 56      316   2.9000   0.2837  53.1000   6.8375
59 57      549   2.7583   0.2271  54.2417   6.0630
59 58     1156   2.5720   0.1678  55.4280   5.2400
59 59     3760   2.3025   0.1040  56.6975   4.3352
59 60     62.7   0.0000   9.8985  60.0000   3.5058
60 57      296   2.8832   0.2889  54.1168   7.0314
60 58      514   2.7429   0.2313  55.2571   6.2413
60 59     1085   2.5588   0.1708  56.4412   5.4042
60 60     3561   2.2937   0.1056  57.7063   4.4825
60 61     77.0   0.0000   8.3506  61.0000   3.3095
61 58      276   2.8679   0.2950  55.1321   7.2626
61 59      478   2.7290   0.2362  56.2710   6.4526
61 60     1011   2.5469   0.1743  57.4531   5.5965
61 61     3338   2.2851   0.1076  58.7149   4.6509
61 62     97.9   0.0000   7.2184  62.0000   3.0885
62 59      255   2.8542   0.3016  56.1458   7.5094
62 60      444   2.7165   0.2413  57.2835   6.6781
62 61      941   2.5361   0.1780  58.4639   5.8004
62 62     3134   2.2770   0.1096  59.7230   4.8278
62 63      119   0.0000   6.5277  63.0000   2.9226
63 60      237   2.8418   0.3083  57.1582   7.7706
63 61      412   2.7052   0.2466  58.2948   6.9166
63 62      876   2.5266   0.1818  59.4734   6.0156
63 63     2938   2.2697   0.1117  60.7303   5.0134
63 64      138   0.0000   6.1959  64.0000   2.8147
64 61      188   2.8307   0.3319  58.1693   8.4743
64 62      328   2.6951   0.2655  59.3049   7.5494
64 63      698   2.5179   0.1956  60.4821   6.5735
64 64     2336   2.2654   0.1204  61.7346   5.4808
64 65      139   0.0000   6.2417  65.0000   2.8368
65 62      208   2.8206   0.3206  59.1794   8.2893
65 63      362   2.6860   0.2563  60.3140   7.3904
65 64      769   2.5118   0.1890  61.4882   6.4380
65 65     2587   2.2611   0.1162  62.7389   5.3730
65 66      188   0.0000   5.7272  66.0000   2.5897
66 63      194   2.8116   0.3273  60.1884   8.5735
66 64      337   2.6788   0.2619  61.3212   7.6451
66 65      717   2.5061   0.1931  62.4939   6.6664
66 66     2429   2.2570   0.1185  63.7430   5.5684
66 67      210   0.0000   5.6502  67.0000   2.5215
67 64      181   2.8040   0.3342  61.1960   8.8596
67 65      315   2.6722   0.2674  62.3278   7.9054
67 66      672   2.5008   0.1970  63.4992   6.8996
67 67     2283   2.2531   0.1208  64.7469   5.7681
67 68      230   0.0000   5.6210  68.0000   2.4722
68 65      169   2.7969   0.3412  62.2031   9.1533
68 66      294   2.6662   0.2730  63.3338   8.1729
68 67      630   2.4958   0.2010  64.5042   7.1389
68 68     2148   2.2493   0.1231  65.7507   5.9726
68 69      246   0.0000   5.6324  69.0000   2.4386
69 66      158   2.7905   0.3483  63.2095   9.4578
69 67      276   2.6606   0.2786  64.3394   8.4503
69 68      590   2.4913   0.2051  65.5087   7.3869
69 69     2019   2.2457   0.1255  66.7543   6.1840
69 70      260   0.0000   5.6703  70.0000   2.4190
70 67      148   2.7847   0.3553  64.2153   9.7631
70 68      259   2.6555   0.2840  65.3445   8.7281
70 69      555   2.4871   0.2091  66.5129   7.6354
70 70     1905   2.2424   0.1278  67.7576   6.3961
71 68      215   2.7794   0.3133  65.2206   8.7121
71 69      376   2.6508   0.2504  66.3492   7.7930
71 70      808   2.4832   0.1842  67.5168   6.8219
71 71     2022   2.5665   0.1379  68.4335   5.6125
71 72      325   0.0000   6.9162  72.0000   2.2868
72 69      138   2.7746   0.3633  66.2254  10.2254
72 70      241   2.6467   0.2903  67.3533   9.1515
72 71      443   2.8526   0.2478  68.1474   8.0926
72 72     1036   2.9254   0.1886  69.0746   6.7894
72 73     4168   2.1014   0.0952  70.8986   4.0879
73 70      137   2.7701   0.3633  67.2299  10.3507
73 71      216   2.9651   0.3255  68.0349   9.3122
73 72      388   3.1148   0.2756  68.8852   8.2033
73 73      887   3.0825   0.2064  69.9175   6.8326
73 74     3636   2.4599   0.1103  71.5401   4.6506
74 71      121   3.0474   0.4043  67.9526  10.6188
74 72      189   3.2065   0.3599  68.7935   9.5395
74 73      333   3.2849   0.3015  69.7151   8.3582
74 74      757   3.1142   0.2200  70.8858   6.8652
