# FILE : Model.dat
# Contains parameterisations for imaginary frequency
# polarizability model
#    alpha(i\omega)=a_1/(\omega^2+O_1^2) + a_1/(\omega^2+O_1^2)
#
# If you use this data please cite
#   Gould T. and Bucko T., J. Chem. Theory Comput., 2016, 12 (8), pp 3603–3613
#
# =============================================================
# Z N C6 a1 O1 a2 O2
55 52     74.8   6.4954   0.7815  45.5046  11.8870
55 53      112   7.3059   0.7327  45.6941  11.5717
55 54      176   7.9165   0.6617  46.0835  10.9337
55 55    12895   1.1667   0.0438  53.8333   2.6072
55 56   228846   1.6049   0.0205  54.3951   1.7358
56 53     69.0   7.4671   0.8771  45.5329  13.0755
56 54      101   8.2468   0.8209  45.7532  12.6834
56 55     2020   1.4022   0.0941  53.5978   3.4359
56 56     7651   2.3372   0.0829  53.6628   3.3213
57 54     63.6   8.4338   0.9744  45.5662  14.3047
57 55      740   1.6129   0.1467  53.3871   4.2534
57 56     2156   2.6011   0.1373  53.3989   4.1971
57 57     6829   2.3275   0.0859  54.6725   3.4479
57 58    35406   1.5892   0.0384  56.4108   2.0298
58 55      366   1.7948   0.2012  53.2052   5.0738
58 56      954   2.7751   0.1896  53.2249   5.0127
58 57     2012   2.5862   0.1400  54.4138   4.3223
58 58     6474   2.3107   0.0870  55.6893   3.5620
58 59     86.5   0.0000  10.0986  59.0000   3.1131
59 56      515   2.9000   0.2411  53.1000   5.8106
59 57      894   2.7583   0.1930  54.2417   5.1524
59 58     1884   2.5720   0.1426  55.4280   4.4530
59 59     6123   2.3025   0.0884  56.6975   3.6841
59 60      102   0.0000   8.4118  60.0000   2.9793
60 57      484   2.8832   0.2453  54.1168   5.9704
60 58      840   2.7429   0.1964  55.2571   5.2995
60 59     1773   2.5588   0.1450  56.4412   4.5887
60 60     5811   2.2937   0.0897  57.7063   3.8061
60 61      126   0.0000   7.0905  61.0000   2.8101
61 58      457   2.8679   0.2493  55.1321   6.1372
61 59      792   2.7290   0.1996  56.2710   5.4527
61 60     1675   2.5469   0.1473  57.4531   4.7293
61 61     5537   2.2851   0.0909  58.7149   3.9302
61 62      162   0.0000   6.0999  62.0000   2.6099
62 59      431   2.8542   0.2534  56.1458   6.3100
62 60      748   2.7165   0.2028  57.2835   5.6115
62 61     1584   2.5361   0.1496  58.4639   4.8740
62 62     5281   2.2770   0.0921  59.7230   4.0567
62 63      201   0.0000   5.4851  63.0000   2.4558
63 60      407   2.8418   0.2574  57.1582   6.4883
63 61      709   2.7052   0.2059  58.2948   5.7752
63 62     1504   2.5266   0.1518  59.4734   5.0229
63 63     5042   2.2697   0.0933  60.7303   4.1861
63 64      237   0.0000   5.1734  64.0000   2.3502
64 61      386   2.8307   0.2613  58.1693   6.6718
64 62      672   2.6951   0.2090  59.3049   5.9436
64 63     1429   2.5179   0.1540  60.4821   5.1753
64 64     4786   2.2654   0.0948  61.7346   4.3150
64 65      284   0.0000   4.9141  65.0000   2.2334
65 62      366   2.8206   0.2653  59.1794   6.8599
65 63      638   2.6860   0.2121  60.3140   6.1160
65 64     1357   2.5118   0.1564  61.4882   5.3278
65 65     4560   2.2611   0.0962  62.7389   4.4465
65 66      332   0.0000   4.7396  66.0000   2.1431
66 63      348   2.8116   0.2692  60.1884   7.0523
66 64      606   2.6788   0.2154  61.3212   6.2886
66 65     1290   2.5061   0.1588  62.4939   5.4836
66 66     4360   2.2570   0.0975  63.7430   4.5804
66 67      377   0.0000   4.6477  67.0000   2.0741
